source,section,basis,t,ub,lb,event
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,162.7409529685974,1536.0,1529.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,168.10004901885986,1536.0,1531.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,170.3611249923706,1536.0,1531.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,170.37833094596863,1537.0,1531.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,170.39449286460876,1538.0,1531.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,176.518385887146,1536.0,1531.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,183.47779083251953,1536.0,1533.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,188.81911087036133,1536.0,1534.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,188.835590839386,1537.0,1534.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,188.85157799720764,1538.0,1534.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,188.8661949634552,1536.0,1534.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,194.36472392082214,1536.0,1534.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,200.46913599967957,1536.0,1535.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,208.4764380455017,1536.0,1535.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,208.86048197746277,1536.0,1536.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,209.0003478527069,643175.5165454252,,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,219.87421798706055,643175.5165454252,-17277.27972727512,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,233.16453289985657,643175.5165454252,55808.00000000002,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,240.00556683540344,643175.5165454252,55808.00000000002,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,240.40465784072876,642863.5451453077,55808.00000000002,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,240.42696690559387,641706.1023997726,55808.00000000002,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,266.5282759666443,641706.1023997726,55808.00000000002,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,281.3843238353729,621483.364057088,63630.75842370928,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,281.40511894226074,621215.0114906732,63630.75842370928,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,285.68945693969727,621215.0114906732,63630.75842370928,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,286.33992099761963,611552.2303179876,63632.53513514965,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,295.0953269004822,610953.6478542954,124421.31487833442,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,295.1162419319153,610953.6447886955,124421.31487833442,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,295.1355209350586,604123.1023998932,124421.31487833442,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,300.0048568248749,604123.1023998932,124421.31487833442,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180348Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__greedy_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,300.1288468837738,1536.0,,final
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,0.8744239807128906,1568.0,,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,11.466110944747925,1568.0,0.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,31.34906005859375,1568.0,1411.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,44.77932000160217,1568.0,1411.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,45.32979416847229,1567.0,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,45.351760149002075,1558.0,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,77.71463418006897,1557.0,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,77.73502707481384,1555.0,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,77.75401401519775,1554.0,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,77.77325010299683,1552.00000830189,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,77.79462194442749,1552.0,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,77.81366109848022,1551.0,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,77.8327100276947,1550.0,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,77.85289597511292,1548.0,1411.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,81.01767897605896,1548.0,1440.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,86.58652305603027,1548.0,1440.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,87.8594331741333,1547.0,1440.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,87.87964105606079,1546.0,1440.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,87.89984798431396,1545.0,1440.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,87.92453908920288,1544.0,1440.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,94.12656807899475,1544.0,1440.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,106.59495902061462,1545.0,1444.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,106.6123411655426,1546.0,1444.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,106.62783312797546,1544.0,1444.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,112.49471497535706,1544.0,1444.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,112.79196000099182,1543.0,1444.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,118.69157099723816,1542.0,1444.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,118.7097589969635,1540.0,1444.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,118.72837615013123,1539.0,1444.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,119.48787999153137,1539.0,1478.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,121.5286021232605,1537.0,1486.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,121.54863715171814,1536.0,1486.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,129.03697204589844,1536.0,1498.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,138.0661940574646,1536.0,1516.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,143.37709712982178,1536.0,1524.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,148.14492416381836,1537.0,1526.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,148.16094303131104,1539.0,1526.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,151.46611213684082,1536.0,1526.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,158.0895221233368,1536.0,1526.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,163.9556930065155,1536.0,1529.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,169.95905303955078,1536.0,1531.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,172.27705717086792,1536.0,1533.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,172.2928330898285,1537.0,1533.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,172.30785512924194,1539.0,1533.0,incumbent
