source,method,k,fingerprint,t,stage,event,certified_global_lb,validated_global_ub,provisional_local_lb,provisional_local_ub
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,5999.6348368340405,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6001.197640792001,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6002.704782542074,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6004.251810959075,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6006.3273556249915,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6008.672752584098,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6011.423831833992,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6014.447011459037,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6017.501317292103,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6020.556064500008,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6023.188444500091,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6025.408870292013,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6027.853577667032,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6030.508985917084,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6032.535880792071,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6034.128510209033,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6035.815185792046,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6038.260634959093,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6040.807566917036,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6043.467218292062,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6048.185294667026,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6050.649392459076,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6053.06362000003,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6055.248413417023,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6057.4521615840495,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6059.699164834106,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6062.388604750042,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6064.547213084064,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6066.116888749995,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6067.751474249992,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6069.9705102921,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6072.030603250023,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6074.285338792019,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6076.62936625001,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6078.829160500085,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6080.656560625066,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6082.72667350003,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6084.89090162504,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6087.214822584065,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6089.293797917082,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6091.786798375077,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6094.0234925420955,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6096.219583667,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6098.405720000039,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6100.759109292063,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6103.009579667007,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6104.798815917107,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6106.748594250064,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6109.1763620420825,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6111.352529875003,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6114.047220167005,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6116.389153625001,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6118.612665708992,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6121.091199625051,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6123.29849325004,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6124.994358917,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6126.990853584022,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6129.914313167101,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6132.625031209085,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6134.2310810420895,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6143.8388462919975,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6148.0815917500295,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6151.897738167085,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6155.523574750056,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6159.397606042097,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6163.507477334002,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6167.636494209059,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6171.890150334104,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6175.8787603750825,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6180.191103459103,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6184.663249042002,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6189.016064250027,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6193.5156212090515,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6198.488975709071,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6202.4959642090835,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6207.238879625103,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6211.1455266251,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6215.138826125069,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6220.068309625029,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6223.845880459063,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6225.169819250004,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6226.514243084006,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6229.059709084104,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6230.331566000008,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6231.611045084079,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6232.902191834059,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6234.197825834039,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6235.554460375104,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6236.837279209052,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6238.122236209107,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6239.413291083998,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6240.694700416992,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6241.994229584001,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6243.288826584001,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6244.588245999999,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6245.937019417062,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6247.236942459014,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6248.5376006670995,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6249.836254624999,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6251.1333400000585,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6252.523431959096,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6253.8184022500645,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6255.11345725006,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6256.410226792097,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6257.698718458996,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6258.99662304204,root_column_generation,heartbeat,,,,
benchmarks/output/ddd_fleet_sweeps/five_station_b_half_demand_no_wait_k19_long/events.jsonl,skip_stop_no_wait,19,12f36dda1c563b1bc0839f30f64d6d37136b8d95390fbda0d1dff6022cad3247,6260.296363042085,root_column_generation,heartbeat,,,,
